ID do Cliente,Tipo de Cliente,Data da Venda,ID do Carro Vendido,Marca do Carro,Ano de Fabricação do Carro,Quilometragem do Carro no Momento da Venda,Tipo de Combustível,Tipo de Transmissão,Preço de Venda (R$),Forma de Pagamento,Status do Pagamento,Histórico de Aluguel (se aplicável),ID do Contrato de Aluguel Anterior (se aplicável),Desconto para Ex-cliente de Aluguel (%),Cancelamento da Venda,Motivo do Cancelamento (se aplicável),Coerente
29035,b2B,2022-09-27,955071,CheVroleT,2011,200090,diesEl,aUToMÁtIca,65836.12,TrAnsfeRêNCIA BanCÁRIa,ComPlEtO,sim,52455.0,10,sim,fINAnCiAmentO nEgaDO,True
4111,b2C,29 de May de 2024,885749,forD,2017,137953,híBrIdo,autOmÁtIca,94275.53,FiNaNcIaMENto,eM AnDamENtO,siM,46687.0,5,SIM,FInancIAMeNTo NEgaDO,True
58295,b2B,2022-05-14,887823,cHevRolET,2021,47333,DIEsEL,mAnuaL,122175.94,CArTãO dE crÉDito,coMPLeTO,NãO,,0,NÃO,,True
29923,B2b,2023-07-12,366298,voLKsWAgEn,2020,61109,elétRico,MaNuAL,116067.14,TrAnSfERÊnCIa bANCÁRIA,ComPLETo,SIm,11756.0,15,NÃo,,True
35570,b2c,2022-12-11,673789,tOyota,2017,126673,eLÉtrICo,aUTOmátIca,94275.53,CarTãO de CRéDiTo,cOmPLeTo,NaO,,0,sIM,clIENTE DEsisTiU,True
40478,B2b,2024-03-12,493337,foRd,2015,174877,híBRIdO,maNUAl,80829.49,cArtão de CRÉditO,coMpLEtO,N,,0,nÃO,,True
13416,B2b,01/06/2022,971620,ToyoTa,2016,149066,ELÉtriCo,AutOMáTiCa,85083.67,tRANSferênCIa BAnCÁriA,COmPlEto,Sim,22228.0,15,sIM,cLIeNTE DesIsTIU,True
14850,B2c,2022-03-19,766195,HONDa,2013,193190,DiesEl,auTOMÁTICa,76788.01,cartÃo DE cRÉdITO,comPLeTO,nãO,,0,SiM,CliEntE DESIstiu,True
32133,b2c,19/05/2022,601924,ToYota,2016,126995,GasOLInA,ManuAL,89561.76,FiNaNCIamENtO,Em ANDAMeNto,sim,41946.0,10,SIm,ClIEnTE DEsistiU,True
9128,B2c,01/05/2023,915433,VoLKSWAGEn,2015,175878,HibRIdo,AuToMáTica,85083.67,TransferêNcia BAncÁRIa,CoMpleto,Não,,0,NãO,,True
77755,B2B,20/08/2023,568416,FOrD,2015,154734,GASOliNA,MaNual,80829.49,finaNcIameNTO,em anDaMENtO,Não,,0,nÃO,,True
44473,b2B,02/11/2022,932720,tOYoTa,2017,114016,híBrIDo,mAnUaL,89561.76,TRanSferênCIA bancáRIa,coMplEtO,siM,44232.0,15,NÃo,,True
34414,b2B,10 de June de 2023,294388,foRD,2019,89449,gASolina,MANUAL,110263.78,financIaMeNTo,em andAmenTo,Sim,35146.0,10,NãO,,True
66572,B2C,2023-06-01,628025,TOyOTa,2015,173978,eléTRicO,aUTOMÁTica,85083.67,FiNaNciAMEntO,EM aNdaMeNTo,nÃo,,0,NãO,,True
85281,b2B,17 de March de 2024,311104,vOlkSWagEn,2022,39185,gAsoLinA,AuTomáTIcA,128606.25,CARTão dE crÉdito,comPleto,nÃO,,0,nÃo,,True
82124,B2B,09 de December de 2022,899146,CheVrOLEt,2021,50582,eLÉtRIco,ManUAl,122175.94,tranSferÊnCIA BaNCáRIA,cOMPLeto,nÃO,,0,Não,,True
29061,B2c,20 de September de 2022,934687,HONda,2012,181010,híbRidO,MAnuAl,72948.61,traNSFeRêncIA banCária,CoMPleto,SIm,73279.0,10,NÃo,,True
3644,b2c,2023-03-18,562294,HyundAi,2011,226958,dIEseL,aUtOmáTiCa,69301.18,trAnSFeRÊncIA baNcáRIa,cOMPLeTO,nÃO,,0,sim,PRoBLEMa NA DOcUMENTAção,True
37338,B2B,11/05/2024,622332,VOlKSWAGEn,2015,177545,HÍbRIdo,aUToMÁtICa,80829.49,FinaNCiamento,em AndAMenTo,NÃO,,0,sIM,proBLeMa nA dOcUMEntAÇÃo,True
37652,B2c,2022-02-28,199490,tOyotA,2017,119207,HiBrIDO,aUTOmátIcA,94275.53,FINANcIaMENtO,em aNDaMeNTO,nÃo,,0,nÃo,,True
51708,B2b,24/06/2023,112097,tOyota,2022,33665,diesEL,ManUAl,128606.25,CartãO de créDITo,cOmpLEto,NÃO,,0,SIm,ProBlEmA na DocumEnTaÇÃo,True
56469,b2c,27 de February de 2023,370002,hYUnDAi,2019,90045,GaSolIna,AutomÁTICA,116067.14,FInAnciamentO,EM ANdamENTO,Não,,0,Não,,True
77559,B2c,03/10/2023,602709,ChEvrOleT,2018,92909,DIEseL,auTomÁTICA,110263.78,FiNancIAMEnTo,EM aNDAmenTO,nao,,0,sIM,fiNAnCiAMENTo neGadO,True
38349,B2c,2024-03-26,783314,voLKSWaGeN,2019,95699,gAsOLINA,AuTOMÁTIcA,116067.14,caRtÃO dE CrÉDiTo,comPleTo,nÃO,,0,siM,proBLema na doCUMentaÇÃo,True
81191,b2c,10 de August de 2024,872211,hONDA,2021,57814,eléTRiCo,MAnUAL,128606.25,cArTao de CreDito,COmPLeTo,nÃo,,0,nÃO,,True
16678,B2B,02/10/2023,213674,cheVROLeT,2016,129888,DiEseL,AutOmÁTIcA,85083.67,FINAncIamENTO,em AndAmENTo,Sim,13823.0,15,NÃo,,True
72785,b2C,2023-03-18,235328,ToYOtA,2010,238140,GaSoLInA,AutOmáTIcA,65836.12,CArtÃo de cRÉDitO,ComPLetO,NÃo,,0,SIM,PRoblEma nA dOcumenTAÇÃo,True
67659,b2C,05/09/2024,538639,ForD,2011,197423,elÉTrICO,AutomátiCA,69301.18,TRANsfERÊncIA bancáRiA,CoMPLetO,nÃO,,0,SiM,PRoBlemA na dOcuMENTAÇÃo,True
42209,B2c,16/03/2024,689248,Honda,2014,158923,HíbRiDO,AUtOMÁTica,80829.49,TrAnsFERÊNCIA bAncáriA,CoMpleTo,NÃO,,0,SIm,fiNancIAmeNTO NEgAdo,True
75358,B2c,2022-12-21,455430,tOyOtA,2015,135250,GasolINA,MAnual,85083.67,tRAnsFErêNCiA BAnCÁRIA,cOmplETo,NÃO,,0,NãO,,True
72269,B2C,13 de August de 2022,532226,hoNDA,2022,33884,elÉTRICo,MANuAl,135375.0,cARTaO DE cRÉDito,comPleTO,Não,,0,sIm,FINancIaMento NEgaDo,True
12909,B2c,30 de April de 2022,906162,hONDa,2015,160315,gasOLiNA,ManUaL,85083.67,transFeRÊncia BancÁrIa,COmpleTo,NÃo,,0,N,,True
92256,B2B,12 de February de 2022,208223,Ford,2015,169776,HÍbRido,MAnual,80829.49,FINANcIamenTO,Em ANdamenTO,Não,,0,SIm,cLiEnTe DEsistIu,True
49222,b2c,20/12/2022,131438,nISSan,2010,216541,HÍBrido,auTomáticA,65836.12,finANCiAmENTo,EM ANDAmEnTO,NÃo,,0,nÃO,,True
46337,B2b,22/12/2022,265364,HONda,2015,162753,DiEsEl,AuTOMÁTica,80829.49,tRaNsferÊNciA BANcÁriA,COmPlETO,N,,0,SIM,proBlEma Na DocuMENtaÇÃO,True
45494,b2b,02 de February de 2022,889806,niSSan,2019,83362,HÍbRidO,mAnUal,110263.78,tRANsfERêNCIA BanCáriA,cOmpLEtO,naO,,0,sim,clIEntE dESIsTiu,True
74535,b2B,06 de January de 2024,773256,ToYoTa,2022,30553,DiESel,aUTomÁticA,128606.25,CARtÃo DE CRÉDIto,cOMpLEtO,Nao,,0,nÃO,,True
13403,b2B,21/08/2023,118675,Honda,2012,181749,diEsEl,aUtoMátiCA,69301.18,FInanCiaMentO,EM aNDaMeNtO,NaO,,0,Não,,True
53611,B2b,24/11/2022,450955,fOrD,2010,237691,híbridO,MAnuAL,62544.32,TrANSfERêNcia BAnCáRIa,comPLeto,SiM,15788.0,5,N,,True
14026,B2b,2024-03-31,914574,hYUNdAI,2020,72614,gaSolina,MANuaL,116067.14,finaNciamEntO,em aNDaMENTo,N,,0,Sim,prObLEMA nA DoCuMeNtAçãO,True
76649,B2C,06/06/2022,919876,HyUnDAi,2015,151829,GaSoLIna,AUTomáTICa,85083.67,fInaNciAmEnto,EM anDAMEnTo,NÃo,,0,NÃo,,True
49652,B2C,26 de November de 2023,770357,chEvroLEt,2022,31372,diEsel,AutomÁtiCa,135375.0,cArtÃo dE CrÉdIto,ComPLeto,Sim,56382.0,15,SiM,FINaNciAmEnTo nEGado,True
17809,b2c,2023-09-27,651628,hyUNDai,2017,114592,dIESel,mAnuAl,94275.53,FiNANcIAmento,Em ANDAMenTo,NãO,,0,SIM,CLIeNtE dEsISTIU,True
70133,b2b,2023-07-20,730440,NisSaN,2011,198327,gaSoLiNA,mAnUal,65836.12,fInANCIAMEnTo,Em aNdAmENtO,sIM,54098.0,10,Não,,True
68098,B2b,19/03/2023,826048,HYUndaI,2012,211226,GaSOLina,manuAL,69301.18,TransFERêNciA bAncárIa,coMPLEto,NÃO,,0,sim,FInAnciAMeNTo NEGAdO,True
80333,b2C,2022-02-14,665341,HoNDa,2018,97716,GaSOlina,AuToMáTICA,110263.78,tRAnsfeRÊnciA bAncÁRIa,cOmplEto,nãO,,0,sIm,ClIEnte deSIstIU,True
26590,b2C,27/07/2022,101495,CHEvROLet,2019,76002,GaSoLiNA,manUAL,116067.14,FinAnCIaMeNTo,Em ANDAMento,NãO,,0,naO,,True
4867,b2C,20/09/2024,852184,HonDA,2022,35120,dieSEl,ManUAl,135375.0,TRANsFerÊnCIA BanCÁriA,CompLETo,Não,,0,NÃo,,True
61273,b2c,2024-03-31,692455,Nissan,2012,206579,gaSoLINA,manUaL,72948.61,TrAnSfeRêNCiA baNcáRia,COMPletO,NÃO,,0,nÃO,,True
37926,B2B,14/09/2023,510775,volkSwAgeN,2022,30936,diEsEl,MaNUal,128606.25,tranSFERÊNcia BaNcáRia,comPleto,sim,64690.0,10,NÃO,,True
70115,b2c,23/01/2023,485822,NisSaN,2016,158323,elétriCo,mANUal,89561.76,tRansferÊNcIA BaNCÁrIa,comPLETo,SIm,50579.0,10,Sim,fINanciAMEnTo NeGADO,True
36052,b2B,09/08/2022,964188,cHeVROLEt,2022,32345,HÍbRiDo,MaNual,128606.25,fiNANcIamENTo,eM AndAmEnto,nÃo,,0,NãO,,True
45506,B2C,25 de April de 2023,183284,tOyotA,2020,64928,híbRIDo,AuTOMátICa,122175.94,trAnsFeRÊNcIA BAnCÁRiA,cOMpLeto,SIm,38973.0,10,Sim,CliENte desisTIu,True
61239,B2B,2024-08-23,154564,niSsaN,2019,83431,HíBrIdO,MANual,110263.78,FinaNCIAmEntO,Em anDAMentO,NÃO,,0,SIm,probLEMA nA DOcumentAÇãO,True
53202,B2C,28/09/2024,892761,NIssAn,2012,182093,Diesel,AuTomÁtICa,72948.61,traNsFERêNCiA bAnCÁria,CoMplETo,N,,0,NÃO,,True
76105,B2C,27/06/2024,205317,Ford,2015,176570,híbrIdO,autOmÁtiCa,85083.67,finAncIAMEntO,eM aNDAmenTO,nÃo,,0,Nao,,True
39694,B2B,15/08/2024,156830,vOLKswAgEn,2020,73324,ElÉtriCO,MaNUAl,116067.14,fInanciamENTo,eM aNdAmenTo,NÃo,,0,sim,problEMa nA documeNtAçãO,True
85413,B2B,01 de September de 2022,101015,CheVrolEt,2010,244175,dIESEl,manUAl,62544.32,FInAnCIaMEnto,Em AndAmEntO,nÃO,,0,Nao,,True
31483,b2c,06 de November de 2022,314638,forD,2015,163441,gaSOLiNa,MAnUAl,85083.67,trANSferêncIA bAnCáriA,comPLEto,sim,80638.0,15,N,,True
54455,b2c,14/11/2022,468988,NisSan,2021,54466,GaSoLinA,auTomÁTICa,128606.25,tRaNsfERêNCiA BANcÁRiA,coMPletO,SiM,30197.0,15,SIM,PRoblemA na doCuMENTAçãO,True
17790,B2c,07/01/2023,931353,nISSAN,2018,96258,ELÉtRiCo,AUtOmáTica,110263.78,finAncIaMEnTo,EM ANdAmEntO,naO,,0,Sim,FiNAncIamEntO negadO,True
72513,b2C,13/10/2022,773026,honDA,2020,63955,gAsOlINa,ManuaL,122175.94,FInANCiAMeNTo,Em AndaMenTO,nÃO,,0,Sim,cliEnTE DESistiu,True
73464,b2C,08/07/2023,646023,HYUnDai,2012,237607,híBRIdO,maNual,72948.61,FinaNCIAMEntO,Em ANDameNtO,NÃo,,0,NÃo,,True
34282,b2c,10 de January de 2024,534401,voLksWAgEn,2021,50178,HíBRiDo,aUtomáTIcA,128606.25,cArtãO dE cRÉDiTO,ComPleTo,sIM,70151.0,15,sim,CLieNte DEsiSTiU,True
53598,B2c,04 de September de 2023,173184,FoRd,2011,238758,dieSeL,MAnUAl,69301.18,CaRTÃO DE CrédITO,cOmPlEto,nÃO,,0,NÃO,,True
21300,b2C,2022-06-06,532002,hYUNdaI,2018,101519,diesel,AutomátIca,99237.41,TRAnsfeRêNCIa bANcÁrIA,complETO,N,,0,sIm,FinANcIamenTo NEGADo,True
70829,b2b,15/10/2022,516853,NISsAN,2011,258231,elÉTRicO,MaNUaL,65836.12,fINAnCiAMeNto,em aNdAmeNTo,NÃO,,0,SIm,CLIEnTe DESistiU,True
72484,b2c,23/11/2023,785050,hondA,2021,56564,HÍbrIdo,aUtoMÁtiCA,128606.25,fiNaNCiAMENTo,Em anDAmento,siM,4462.0,10,Nao,,True
25040,b2b,2024-01-23,489633,forD,2012,208229,híBRiDo,auTOmáTIcA,69301.18,fiNaNcIaMENto,Em andaMeNtO,SIm,57929.0,15,NãO,,True
77382,B2b,2022-04-30,890544,CHEVRoleT,2012,206316,diESeL,AuTOmÁTICa,69301.18,fINANcIaMeNtO,Em ANdaMEnTo,nÃo,,0,SIM,FinAncIAMEnTO nEGado,True
71728,b2b,14/07/2022,611197,cHevroLeT,2013,205552,HibRido,mAnuaL,72948.61,FINanCIaMeNTo,EM aNDAMENTO,nÃo,,0,Sim,ProBLEma na DoCuMeNtAÇÃO,True
22132,B2B,16/05/2022,122791,honda,2021,50860,dIEsel,aUtomáTicA,122175.94,CarTao DE cRedITO,ComplETo,Não,,0,nÃO,,True
25517,B2c,2022-02-22,768620,CHeVroleT,2013,211735,Diesel,AUtOMÁtIcA,76788.01,FiNAnCIAMENtO,eM AndAmEnTO,Não,,0,Sim,ProBLeMA NA DocumEnTaÇÃo,True
17733,B2b,04/03/2024,101820,nIsSAN,2010,272659,ELéTRIco,mAnUaL,62544.32,tRANSfeRÊncIA BANCÁRIA,CoMPLeto,N,,0,N,,True
90605,B2b,13 de January de 2023,770316,nisSaN,2020,70759,GasoLInA,manuaL,116067.14,FinANciaMENto,eM ANdAMEnTo,NÃo,,0,sim,pRObLEMa nA doCUMeNTAÇÃO,True
67708,B2B,2022-12-17,382021,HYUNdai,2015,139390,hÍBrIdO,manUAL,80829.49,FinanCiAmenTO,EM andAMENTo,Não,,0,siM,FINaNciamENto nEgaDO,True
66429,B2c,02 de April de 2024,983223,ford,2022,39664,GasOlInA,ManuAL,135375.0,finANCIaMenTO,Em aNdAMENtO,Não,,0,nÃO,,True
13389,b2b,19/03/2023,470349,ForD,2013,185711,gAsolINA,aUTOmáTica,72948.61,tRAnsfERênCia bANCáRia,COMplEto,NÃO,,0,sim,FiNanCIAMenTo neGado,True
30910,B2c,2023-12-19,363316,volkSWaGeN,2019,89891,dIesEL,MAnUAL,116067.14,fINAnciaMEnTO,em ANdAMento,SiM,2104.0,10,nãO,,True
72926,b2C,29/06/2023,880273,vOlKswAGen,2020,75415,gASOLINA,AUTOMÁtica,122175.94,CARTÃo dE CRédIto,comPleto,NÃO,,0,SiM,FInANCIaMeNTo negADO,True
59065,B2C,2024-05-04,359996,tOyOtA,2013,180343,eléTricO,MAnuAl,76788.01,finaNcIAmeNto,eM ANdAmeNto,nÃO,,0,sIm,fInancIAmenTO negaDO,True
38952,B2C,2022-12-03,837301,NisSan,2011,196424,GasolInA,AUtOMáTIcA,69301.18,fINaNCiaMento,EM anDamENtO,Não,,0,Não,,True
75637,b2B,10 de March de 2023,509255,ToyotA,2015,171977,elÉTrICO,manuAL,80829.49,trAnsfeRÊnCIa baNCáRiA,CoMPletO,Nao,,0,N,,True
32748,b2b,17/04/2024,942990,nISSaN,2016,151778,eletRico,ManUAl,85083.67,TraNsFeRênCIa BAncÁriA,COMpLeto,Não,,0,SIM,cLiENtE dESiStIU,True
15040,b2B,01 de January de 2022,233791,hONDa,2012,237594,GasolINa,autOmátiCa,69301.18,FInanciAMENto,em ANdaMEnTO,NaO,,0,sIM,FInancIAmENTO NEgADo,True
44206,B2b,16 de May de 2022,592617,ford,2021,54422,híBRIdo,MANuAL,122175.94,fiNANcIaMENtO,eM anDamEntO,nÃO,,0,SIM,ClientE DEsiStIu,True
74892,B2B,07 de March de 2022,925029,hYUNdAi,2019,95033,DIesEl,AUTOMÁTIca,110263.78,TRAnsFERÊNCia BanCáriA,COmPLEto,Não,,0,Sim,CLiENte DESisTIu,True
54888,B2b,08 de September de 2022,981118,hoNDa,2018,109172,dIeSel,AuToMátIcA,94275.53,fINancIAmenTo,EM AndAmenTo,nÃo,,0,SiM,clieNTe dEsiStiU,True
34900,B2C,27/07/2023,469226,nISSAN,2015,156280,DiEsEL,MAnuaL,85083.67,trAnSFerênCiA baNcáRiA,ComPlEtO,nãO,,0,NãO,,True
41054,B2C,17 de February de 2022,638536,NISSAn,2017,136948,GAsOLiNa,AuToMáTiCA,94275.53,CARtÃo dE CRÉdito,CoMPLEtO,nÃo,,0,siM,ProbLEMa Na DoCUmENTAÇÃo,True
6707,b2c,2022-11-08,995266,CHevROLeT,2010,241497,gaSoLINa,AUtomáTIca,65836.12,FiNanCIAMEnTo,EM anDAMEnTO,NaO,,0,sIM,ClIeNtE DesistIu,True
14600,b2B,17 de October de 2023,581653,fORd,2021,48138,diesEl,maNuaL,122175.94,fInAnCIAmeNTo,em ANDaMenTo,Nao,,0,nÃO,,True
39877,B2b,09/12/2023,606610,ToYotA,2010,253724,dIEseL,automÁTIcA,62544.32,FInaNciamENTO,eM andAmentO,Não,,0,SIM,proBlema nA DOCUMentAçaO,True
52071,B2b,2024-03-15,649623,honDA,2013,176847,gaSoLINA,auTOMáTica,72948.61,TransFerênCIA BAnCÁrIA,cOmplETo,Não,,0,NÃO,,True
29653,B2c,2023-04-07,987805,vOlKsWaGeN,2016,148425,híBrido,aUTomátiCa,89561.76,CARTÃo DE CreDITo,COmPlETO,nãO,,0,Não,,True
50919,b2B,2022-09-28,248861,CheVroLeT,2013,175992,GasoliNA,AutomÁTICA,72948.61,Cartão DE créDiTo,cOMpLEto,NãO,,0,NãO,,True
8454,b2c,2023-11-30,171278,NisSaN,2010,223617,HíbrIdo,MAnual,65836.12,FinanCiaMENTO,eM andAMEnTO,nÃo,,0,sIm,PRoBlEmA na doCumENTaÇÃO,True
18683,b2B,22/08/2024,268513,toYOta,2011,211364,dieseL,AUtOmáTiCA,65836.12,caRtãO de CrédiTo,comPLeTO,sIM,11025.0,10,nÃO,,True
9042,B2c,17/08/2023,964901,HONDA,2012,215711,elÉtrIcO,MAnuAL,72948.61,FiNaNciaMeNto,eM ANdamENTo,N,,0,Não,,True
63933,B2c,13/11/2023,213945,cHEvrOLeT,2021,51425,GASOLIna,MANUAl,128606.25,FINANcIaMENtO,em ANdAmENTo,NãO,,0,NãO,,True
24547,B2b,2022-07-18,323563,tOYota,2020,71429,HíBrIDo,MANuaL,116067.14,fiNAncIamenTO,eM ANdAmENTo,NÃo,,0,N,,True
81667,B2c,16/05/2023,539028,TOyotA,2014,156819,GasoLiNa,MaNuAL,80829.49,fInaNCIAMENTo,eM anDamEnto,NãO,,0,siM,CLiEnTE desISTiU,True
14972,B2C,18/04/2022,359514,hyUNdaI,2020,73134,HíBRIDO,MAnUal,122175.94,fiNaNcIAMeNto,Em AnDAmento,NÃO,,0,SIM,cLiente dESIsTIu,True
30413,b2c,14 de May de 2023,468809,HYuNdAi,2020,69933,HíBrIDo,MANuAL,122175.94,CaRTÃo de CRÉDitO,COmPleto,nãO,,0,Sim,FinANciamENTo nEGaDo,True
45268,B2b,13 de June de 2023,425373,NiSSAN,2010,215571,eLéTrICo,manUaL,62544.32,carTÃO DE CrÉDITo,coMpLEto,N,,0,NÃO,,True
71077,b2c,01 de May de 2023,870414,vOLKswAgEn,2017,116427,elétRico,MaNual,94275.53,caRtÃO de CRéDITo,ComPleTO,nÃO,,0,Não,,True
45134,B2B,04 de August de 2023,481506,HyUNdaI,2018,114282,HíBriDo,AutomátIca,94275.53,fiNANCIAmENTO,Em anDAmENTO,Sim,44086.0,15,sIM,proBLeMa nA documEntAçãO,True
19422,B2b,09 de September de 2022,418248,HYuNDAI,2019,76145,gAsoLiNa,AutomÁTicA,110263.78,TransferênciA bAnCÁriA,cOMPlETO,Nao,,0,N,,True
30570,b2C,05 de April de 2023,898972,toyota,2010,251115,gASOlina,Manual,65836.12,carTÃo De cRÉdIto,comPLETO,N,,0,N,,True
83267,b2C,2023-10-08,899999,HyUNdaI,2020,69999,DIeSEL,manUaL,122175.94,carTÃO de crÉDITo,comPleTo,sim,82658.0,15,Sim,CLientE DesIsTiu,True
19118,b2c,2023-02-24,581031,voLKSWaGEN,2021,55449,eLétRICo,autoMática,128606.25,CartÃo dE cRÉdiTo,COMPLeto,NãO,,0,N,,True
11671,B2B,02 de June de 2022,278075,HyUndaI,2013,177541,eLÉtriCO,Manual,72948.61,CArTaO dE crÉDiTO,compLETO,nãO,,0,sIM,cLIENtE desIstiu,True
39486,b2C,2023-07-11,956898,HoNDa,2013,199319,eLÉTrIcO,AUTOMáTICA,76788.01,FiNanCiAMeNTo,eM andAmENTo,NÃO,,0,nÃO,,True
7021,B2c,13 de February de 2022,839850,HyUNdaI,2014,172724,gaSOlINa,maNUal,80829.49,carTÃO de crÉDIto,cOmPlEtO,NÃo,,0,NãO,,True
56122,B2c,2024-06-27,523822,ChEVROleT,2022,35607,GaSoLiNA,AUtOMáTica,135375.0,cArtão De CRÉDITO,CompleTo,N,,0,NÃO,,True
41038,B2B,11/07/2022,373955,honDa,2015,146570,HÍBrido,aUTomÁtIca,80829.49,CaRTÃo De cRÉDITO,ComPLeto,Sim,38233.0,10,sIm,PRoBLema NA DocuMeNtAÇÃo,True
78963,B2b,22/08/2022,132962,hONdA,2017,120765,dIESEl,aUtomátIca,89561.76,cArTãO dE CrÉDIto,ComplETo,NÃo,,0,nãO,,True
29821,B2b,2023-04-10,958722,voLKSwAgeN,2015,155350,eLÉtRICO,AUtOmÁTICa,80829.49,tRAnSFERÊNCIa BAnCária,compLETo,sim,9789.0,5,NãO,,True
48363,B2c,21 de September de 2023,763585,fOrD,2018,91529,diesEL,mAnUAl,110263.78,carTÃO DE créDIto,ComPLEto,SIm,8437.0,15,sIM,PRoBLema nA DOCumenTaÇão,True
10351,B2B,2023-07-05,142847,NiSSaN,2011,213213,eLéTRICo,ManUAl,65836.12,traNsFeRÊNcIa baNCÁria,cOMpLEtO,nÃO,,0,NÃO,,True
26973,B2C,21 de February de 2022,921562,VOlKswAgen,2017,113800,diEsEl,MaNUal,94275.53,tRansferêNcia bANCárIA,COMPLeTO,NÃO,,0,NãO,,True
2783,B2C,19 de July de 2023,684595,ToYOta,2013,219889,híBRIdo,aUtomÁTIcA,76788.01,tRANSfERêncIa BanCárIA,cOmpleto,NãO,,0,sIm,fiNAnciAMeNtO nEGADo,True
8920,B2C,18 de August de 2022,113930,FoRd,2010,246437,hÍbrIDO,MAnUal,65836.12,finaNCIamEnTo,EM anDAMEnTo,sIm,58134.0,10,SIm,PRoBlEma nA DOcuMENtAçãO,True
31222,B2C,31 de August de 2023,349717,nIsSAN,2021,54738,ELÉTriCO,mANuAL,128606.25,CartÃo de cRédito,cOMpleTO,NãO,,0,nãO,,True
79804,b2c,06 de October de 2022,925302,VOLKSWAgEn,2013,216741,HÍbRIDo,mAnUAl,76788.01,fINaNCIamENto,eM ANdaMEnTo,NaO,,0,sIM,pRoBleMa na DocUmeNtAÇaO,True
76607,b2C,10/11/2022,620569,VoLKsWageN,2018,90961,GAsolINa,maNUAl,110263.78,cArtÃo de crédITO,compleTo,sIm,72719.0,15,NãO,,True
66444,b2b,2023-11-07,212659,hYuNDaI,2010,239768,HÍbriDo,mAnUAl,62544.32,tRanSfeRÊNcia bAncáRIA,COmPleto,nao,,0,N,,True
83042,b2B,2023-11-23,877607,HYunDAI,2016,150180,híBRIdO,aUToMÁTICa,85083.67,FINanCiameNto,EM AnDameNto,N,,0,nãO,,True
24066,b2c,13/01/2024,114668,nIssAn,2015,141925,HÍbRidO,MAnUAL,85083.67,trAnSfErênciA BANcáriA,coMpLeto,nãO,,0,SIm,clIEnTE dEsistiU,True
77858,B2B,2022-02-13,785164,NiSsAn,2018,111454,GaSoLiNA,aUToMÁticA,94275.53,cARTãO dE CréDiTo,cOMPLEtO,N,,0,NãO,,True
38067,b2c,30 de May de 2023,398898,hoNdA,2016,149973,ELÉtrICO,maNUAL,89561.76,FInANCIameNTo,EM ANDameNto,N,,0,nãO,,True
20946,B2B,2023-07-31,805601,FORd,2011,198869,GAsOlINa,manUAl,65836.12,FINAnCiameNto,em anDAmeNTo,N,,0,Nao,,True
81858,b2b,10/09/2023,800836,toYOTa,2022,36170,DiESeL,MaNUAl,128606.25,CaRtÃo De crÉDITo,cOMPLETo,NÃO,,0,SIM,FInaNCiamEntO Negado,True
19642,B2c,22 de October de 2022,870490,ForD,2010,223547,híbRIDO,MAnUal,65836.12,cartãO De CrÉdiTO,ComPlEtO,NÃO,,0,sim,ProblEMa NA DOCuMEntAçãO,True
48368,b2c,2022-11-26,852930,cheVROlET,2017,135008,GAsoLina,AutoMátICA,94275.53,tRANSfeRênciA bANcÁRiA,COMPLeTO,N,,0,Não,,True
51141,B2B,2024-03-07,917170,foRD,2022,38763,DiEsEL,mAnual,128606.25,cARtão de cRédito,CoMpLeTo,Não,,0,sIM,clIenTe DEsIStiU,True
16818,b2C,12/08/2023,798388,hyundAi,2010,211318,DiESEL,ManuAL,65836.12,fINAnCIamEnTO,em anDaMEnTo,SiM,14918.0,10,nãO,,True
21002,B2C,23 de March de 2024,607578,HyuNdai,2015,145148,híbrido,auTOMÁtICA,85083.67,TraNSFeRÊNCia BancÁRIa,compLeto,nÃo,,0,SIm,prOblEMA NA dOcUMEntaçÃO,True
95237,b2b,20 de May de 2022,595769,tOYOtA,2011,205741,dIesEl,maNuAL,65836.12,transferêNCiA bAncÁRIa,CoMpLetO,sIm,50798.0,15,sIm,FiNANciAMento nEGAdO,True
97829,B2b,18 de January de 2024,799280,HOndA,2019,92888,GASOlInA,auToMÁtica,110263.78,fiNANciAmeNTo,EM AnDAMEnTo,N,,0,NãO,,True
95994,B2b,2022-10-02,221961,vOLkSWAgeN,2018,106269,dIESel,aUTOmáTICa,94275.53,cARtÃo De CRedItO,COmpLETO,NÃo,,0,SiM,FINAncIamEnto nEgAdo,True
70519,b2b,2023-12-10,886166,hYuNDAI,2013,183277,eLétrICO,manUAl,72948.61,TRAnsFERÊnCIa BancÁRIa,CoMPLeTo,N,,0,SiM,pROBlema na DOcuMenTaçÃo,True
74052,b2b,18/11/2023,222420,Toyota,2016,146186,gAsOLina,AuTomáTicA,85083.67,fInanCiaMEnTO,EM anDAmENto,Sim,80981.0,5,sim,CLIentE desISTiU,True
82299,B2C,01 de October de 2023,920161,hYuNdaI,2020,75984,eléTriCO,auTomÁTIca,122175.94,fInanCIaMEntO,em anDAmento,NãO,,0,sim,FINanCiamENTO neGAdo,True
72267,B2B,12/09/2024,511325,toYOTA,2012,203496,dIesEL,MAnuAl,69301.18,cArtãO de CRÉditO,cOmPletO,NÃO,,0,nãO,,True
